img_url,date
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190403_v2%26bt%3D20190403130000%26et%3D20190403190000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190403
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190403_v2%26bt%3D20190403190000%26et%3D20190404010000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190403
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190404_v2%26bt%3D20190404010000%26et%3D20190404070000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190404
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190404_v2%26bt%3D20190404070000%26et%3D20190404130000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190404
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190404_v2%26bt%3D20190404130000%26et%3D20190404190000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190404
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190404_v2%26bt%3D20190404190000%26et%3D20190405010000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190404
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190405_v2%26bt%3D20190405010000%26et%3D20190405070000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190405
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190405_v2%26bt%3D20190405070000%26et%3D20190405130000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190405
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190405_v2%26bt%3D20190405130000%26et%3D20190405190000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190405
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190405_v2%26bt%3D20190405190000%26et%3D20190406010000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190405
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190406_v2%26bt%3D20190406010000%26et%3D20190406070000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190406
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190406_v2%26bt%3D20190406070000%26et%3D20190406130000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190406
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190406_v2%26bt%3D20190406130000%26et%3D20190406190000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190406
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190406_v2%26bt%3D20190406190000%26et%3D20190407010000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190406
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190407_v2%26bt%3D20190407010000%26et%3D20190407070000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190407
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190407_v2%26bt%3D20190407070000%26et%3D20190407130000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190407
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190407_v2%26bt%3D20190407130000%26et%3D20190407190000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190407
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190407_v2%26bt%3D20190407190000%26et%3D20190408010000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190407
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190408_v2%26bt%3D20190408010000%26et%3D20190408070000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190408
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190408_v2%26bt%3D20190408070000%26et%3D20190408130000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190408
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190408_v2%26bt%3D20190408130000%26et%3D20190408190000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190408
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190408_v2%26bt%3D20190408190000%26et%3D20190409010000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190408
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190409_v2%26bt%3D20190409010000%26et%3D20190409070000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190409
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190409_v2%26bt%3D20190409070000%26et%3D20190409130000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190409
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190409_v2%26bt%3D20190409130000%26et%3D20190409190000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190409
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190409_v2%26bt%3D20190409190000%26et%3D20190410010000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190409
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190410_v2%26bt%3D20190410010000%26et%3D20190410070000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190410
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190410_v2%26bt%3D20190410070000%26et%3D20190410130000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190410
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190410_v2%26bt%3D20190410130000%26et%3D20190410190000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190410
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190410_v2%26bt%3D20190410190000%26et%3D20190411010000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190410
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190411_v2%26bt%3D20190411010000%26et%3D20190411070000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190411
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190411_v2%26bt%3D20190411070000%26et%3D20190411130000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190411
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190411_v2%26bt%3D20190411130000%26et%3D20190411190000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190411
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190411_v2%26bt%3D20190411190000%26et%3D20190412010000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190411
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190412_v2%26bt%3D20190412010000%26et%3D20190412070000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190412
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190412_v2%26bt%3D20190412070000%26et%3D20190412130000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190412
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190412_v2%26bt%3D20190412130000%26et%3D20190412190000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190412
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190412_v2%26bt%3D20190412190000%26et%3D20190413010000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190412
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190413_v2%26bt%3D20190413010000%26et%3D20190413070000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190413
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190413_v2%26bt%3D20190413070000%26et%3D20190413130000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190413
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190413_v2%26bt%3D20190413130000%26et%3D20190413190000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190413
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190413_v2%26bt%3D20190413190000%26et%3D20190414010000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190413
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190414_v2%26bt%3D20190414010000%26et%3D20190414070000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190414
https://thumbnails-earthtime.cmucreatelab.org/thumbnail?root=https%3A%2F%2Fheadless-rsargent.earthtime.org%2F%23l%3Dbdrk_detailed%2Csmell_my_city_pgh_reports_top%2Cplume_20190414_v2%26bt%3D20190414070000%26et%3D20190414130000%26v%3D40.42532%2C-79.91643%2C9.233%2ClatLng%26ps%3D2400%26startDwell%3D0%26endDwell%3D0&&width=540&height=540&format=zip&fps=30&tileFormat=mp4&startDwell=0&endDwell=0&fromScreenshot&disableUI&redo=1,20190414
